"ID","CAMP_NAME","CATE1","CATE2","CATE3","SIDO_NAME","SIGUGUN_NAME","EUPMYUNDONG_NAME","RY_NAME","BUNJI_NAME","ROAD_NAME","BUILDING_NUM","LATITUDE","LONGITUDE","ZIP","ROAD_ADDRESS","JIBUN_ADDRESS","PHONE","HOMEPAGE","VENDOR","WEEKDAY_OP_STATUS","WEEKEND_OP_STATUS","SPRING_OP_STATUS","SUMMER_OP_STATUS","FALL_OP_STATUS","WINTER_OP_STATUS","FACIL_ELECTRICITY","FACIL_HOT_WATER","FACIL_WIFI","FACIL_CAMPFIRE","FACIL_TRAIL","FACIL_POOL","FACIL_PLAYGROUND","FACIL_MART","FACIL_RESTROOM","FACIL_SHOWERROOM","FACIL_SINK","FACIL_EXTINGUISHER","SURR_FACIL_FISHING","SURR_FACIL_TRAIL","SURR_FACIL_BEACH","SURR_FACIL_MARITIME_LEISURE","SURR_FACIL_VALLEY","SURR_FACIL_STREAM","SURR_FACIL_POOL","SURR_FACIL_YOUTH_EXPERIENCE","SURR_FACIL_RURAL_EXPERIENCE","SURR_FACIL_CHILDRENS_PLAY","GLAM_BED","GLAM_TV","GLAM_FREEZER","GLAM_INTERNET","GLAM_RESTROOM","GLAM_AIRCON","GLAM_HEATER","GLAM_COOKWARE","FACIL_CHARACTERISTICS","FACIL_DETAIL","REG_DATE","LOCATION","BOX_PHOTO_IMAGES","CAMP_INTRO_IMAGES"
7191,"핀란드캠핑성","여가활동","캠핑","글램핑","경기도","가평군","상면","봉수리","14 번지","물골길","102 번",37.8364,127.3163,"12440","경기도 가평군 상면 물골길 102","경기도 가평군 상면 봉수리 14","정보없음","http://핀란드캠핑성.com/","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 보유","놀이터 미보유","마트 없음","1","1","0","0","낚시 시설없음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 보유","글램핑 TV 보유","글램핑 냉장고 보유","글램핑 유무선 인터넷 보유","글램핑 내부화장실 보유","글램핑 에어컨 보유","글램핑 난방기 보유","글램핑 취사도구 보유","계곡, 글램핑, 수영장, 독채, 개별바비큐, 키즈테마, 신축, 자연학습, 와이파이, 가족실, 2인실, 침대방, 스키장, 데크, 파쇄석"," 핀란드 캠핑성은 가평 물골안길에 위치한 글램핑장이다. 계곡을 끼고 있는 감성캠핑장으로 아침이면 새소리와 물소리에 잠을 깨게 되는 자연친화적 공간이다. 주변에는 천연항균물질인 피톤치드가 다량 함유된 잣나무로 둘러싸여 있고 계곡변에는 썬베드과 데크등을 비치해 자연을 만끽할 수 있도록 배려해 놓았다. 이곳은 온수수영장을 사계절 운영한다. 이외에도 야외수영장과 핀란드 사우나 2곳,계곡쉼터, 유아용놀이터, 그네, 개별바비큐시설등이 갖춰져 있다. ","2024-05-09",,"",""
7200,"하늘땅별땅 캠핑장","여가활동","캠핑","일반야영장,자동차야영장","경기도","가평군","북면","화악리","904-5 번지","화악산로","1135-47 번",37.9512,127.5332,"12402","경기도 가평군 북면 화악산로 1135-47","경기도 가평군 북면 화악리 904-5","정보없음","http://cafe.naver.com/skylandrest","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 미운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 미보유","놀이터 미보유","마트 없음","4","5","5","15","낚시 시설없음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","반려동물 동반 불가능","밤나무 그늘과 화악천의 시원한 계곡물이 품고 있는 하늘땅별땅 캠핑장은 경기도 가평군 북면에 화악리 화악2리 마을회관 인근에 위치하며 밤나무가 하늘을 가려 천연타프 역할을 해주어 시원하고 깔끔한 캠핑을 즐길 수 있는 캠핑장이다.     캠핑장은 일반 야영장 사이트 20면(6m×9m)을 운영한다. 계곡물소리와 함께 시원한 캠핑을 누릴 수 있으며 푸르렀던 밤나무는 가을이 되면 밤을 수확할 수 있는 기회도 생기는 데 특히 이 캠프사이트 밤은 밤송이에 1개의 밤알 만 있는 귀한 알밤 줍기를 덤으로 할 수 있다. 또한 대형 텐트 뿐 아니라 소향 텐트를 칠 수 있어 미니멀 캠핑을 지향하는 캠퍼들에게 추천할 만하다.      별도의 건물에 공용화장실 및 샤워장, 공용개수대가 있다. 켐핑장 사이트는 2줄로 길게 되어 있고 자리는 선착순 배정이다. 관리실에 매점을 운영 중이나 많은 종류의 캠핑과련 제품은 구비되어 있지 않으니 참고한다.","2024-05-09",,"",""
7209,"하늘숲글램핑 파크","여가활동","캠핑","일반야영장,글램핑","경기도","가평군","","소법리","","","",37.9122,127.5424,"12404","경기도 가평군 북면 화악산로 254-38","경기도 가평군 북면 소법리 152-4","정보없음","https://skyforestglamping.modoo.at","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 보유","놀이터 미보유","마트 있음","7","2","8","35","낚시 시설없음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 보유","글램핑 TV 미보유","글램핑 냉장고 보유","글램핑 유무선 인터넷 보유","글램핑 내부화장실 보유","글램핑 에어컨 보유","글램핑 난방기 보유","글램핑 취사도구 보유","글램핑, 카라반, 계곡, 개별바비큐, 침대방, 온돌방, 2인실, 가족실, 데크","경기도 가평군 북면에 위치한 하늘숲글램핑 파크는 사이트 앞쪽으로 물안개가 예쁜 화악천이 흐르고 뒤쪽으로는 우거진 숲이 멋진 그늘을 선사해 깨끗한 글랜핑장에서 즐거운 시간을 보낼 수 있는 캠핑장이다.     캠핑장은 글램핑 사이트 30(4m×6m, 4m×9m, 3m×6m)개동을 운영한다. 캠핑장 아래 화악천이 있어 여름 물놀이로 제격이다. 내부 화장실과 샤워시설이 완비된 글램핑으로 산에서 부는 바람이 시원하고 상쾌하다. 사이트는 일부 철골 구조물을 이용하여 2층높이로 쌓아 앞 동과의 높이를 두어 시야를 확보했으며 사이트 밑 1층에 주차를 하도록 설계하였다. 관리동 옆 별도의 건물에 공동개수대, 화장실, 샤워장을 구비하였으며 세탁기 탈수기가 준비되어 있다.     관리실 건물에 매점을 함께 운영하는데 인근에 대형 마트가 있어 약간의 음료 및 장작 등 최소한의 물품들만 팔고 있다. 사이트의 전체의 출입구의 방향은 화악천 방향 한쪽으로 되어 있다. ","2024-05-09",,"",""
7210,"하늘숲캠핑장","여가활동","캠핑","글램핑","경기도","가평군","가평읍","이화리","93 번지","호반로","2092 번",37.7768,127.5093,"12427","경기도 가평군 가평읍 호반로 2092","경기도 가평군 가평읍 이화리 93","031-582-9305","http://sky-forest.tistory.com/","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 미보유","놀이터 보유","마트 있음","5","2","8","35","낚시 시설 있음","시설 주변 산책로 있음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 있음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 있음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 있음","글램핑 침대 보유","글램핑 TV 미보유","글램핑 냉장고 보유","글램핑 유무선 인터넷 보유","글램핑 내부화장실 보유","글램핑 에어컨 보유","글램핑 난방기 보유","글램핑 취사도구 보유","물안산 깊은 산속에서 즐기는 캠팽의 참맛","하늘숲 캠핑장은 경기도 가평군 가평읍에 자리 잡고 있다. 가평군청을 기점으로 자동차로 석봉로와 호반로를 번갈아 타고 가다 보면 10분가량 걸린다. 주의할 점은 호반로를 달리다 P턴을 한 후 500여 미터를 되돌아와야 한다는 것이다. 이후 우회전을 해야 하는데, 운전대를 한 번에 꺾어 들어갈 수 없다. 이곳은 글램핑 28면을 마련했다. 온돌형과 침대형으로 구성한 내부는 침구류, 취사도구, 식기류, 냉장고, 테이블, 의자 등을 구비했다. 글램핑이지만 각 객실에 화장실과 샤워실도 갖추고 있다. 관리소를 겸한 매점에서는 주류를 비롯해 아이스크림, 라면 등의 식료품을 판매한다. 부대시설로는 여름에 이용할 수 있는 수영장을 갖췄다.","2024-05-09",,"",""
7212,"하늘연캠핑장","여가활동","캠핑","일반야영장,글램핑","경기도","파주시","","마지리","","","",37.9508,126.9169,"10801","","경기도 파주시 적성면 마지리","정보없음","http://skylink.twincomsoft.co.kr/index.php","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 보유","놀이터 미보유","마트 없음","2","2","1","0","낚시 시설없음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 있음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 있음","글램핑 침대 보유","글램핑 TV 미보유","글램핑 냉장고 보유","글램핑 유무선 인터넷 보유","글램핑 내부화장실 미보유","글램핑 에어컨 보유","글램핑 난방기 보유","글램핑 취사도구 미보유","글램핑. 오토캠핑장 쓰든지 함께운영"," 파주시 적성면 하늘연캠핑장은 아름다운 감악산과 맑은 계곡이 있는 글램핑과 오토캠핑이 가능한 캠핑장이다. 서울 서북권, 일산신도시에서 약 1시간이면 닿을 수 있는 파주 감악산자락에 위치해 있다.     하늘연캠핑장은 글램핑과 오토캠핑장으로 구성돼 있다. 글램핑은 침대와 온돌로 구분되고 모두 7동으로 이뤄져 있다. 오토캠핑장은 느티나무자리, 도토리나무자리, 물가자리 등으로 구분된다. 물가자리는 계곡 바로 옆 자리로 물놀이하기엔 좋지만 편의시설과는 조금 떨어져 있어 단점이다.      캠핑장에는 화장실, 샤워장, 개수대, 매점 등 편의시설이 잘 갖춰져 있다. ","2024-05-09",,"",""
7220,"하솜캠프","여가활동","캠핑","자동차야영장","경기도","포천시","일동면","화대리","94-2 번지","무리울길","40 번",37.9573,127.336,"11118","경기도 포천시 일동면 무리울길 40","경기도 포천시 일동면 화대리 94-2","정보없음","https://cafe.naver.com/hasomcamp","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 미운영","전기 사용가능","온수 사용불가","wifi 사용불가","장작판매","산책로 없음","물놀이장 보유","놀이터 미보유","마트 없음","1","1","0","0","낚시 시설없음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","반려동물 동반 소형견만 가능"," 일동 둔지저수지 안쪽 산속에 위치하고 있다. 계단식으로 정리된 3개의 구역에 각각 사이트가 구성되어 있는 데 사이트간 간격도 넓고 크기도 상당히 크게 제공된다. 맨 아래쪽 관리사무소 옆에 작은 매점과 화장실, 개수대가 있고 건물 옆에는 간이 수영장이 만들어져 있다. 맨아래 A 구역은 소나무아래 사이트가 있지만 위쪽의 B와 C 구역은 그늘이 적어 땡볕사이트가 많다.","2024-05-09",,"",""
7232,"학교안 풍경캠핑장","여가활동","캠핑","자동차야영장","경기도","파주시","법원읍","웅담리","43-1 번지","수작골길","273 번",37.9151,126.9087,"10806","경기도 파주시 법원읍 수작골길 273","경기도 파주시 법원읍 웅담리 43-1","031-958-3978","http://schoolcamp.kr/","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 운영","전기 사용가능","온수 사용가능","wifi 사용불가","장작판매","산책로 있음","물놀이장 보유","놀이터 보유","마트 있음","2","2","1","20","낚시 시설없음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","개인 트레일러 입장가능,개인 캠핑카 입장가능,반려동물 동반 불가능","폐교된 학교를 개조해서 만든 캠핑장입니다","2024-05-09",,"",""
7248,"한송오토캠핑장","여가활동","캠핑","일반야영장","경기도","가평군","","묵안리","","","",37.5989,127.5368,"12474","","경기도 가평군 설악면 묵안리","정보없음","http://hansong5959.blog.me/","민간","평일 미운영","주말 미운영","봄 미운영","여름 미운영","가을 미운영","겨울 미운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 미보유","놀이터 보유","마트 없음","1","1","0","0","낚시 시설없음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","10.30 방문시 휴장일이었음. 주인 취재 확인 전화함. 캠핑장 등록할때 자료 제출 다했다며 등록 거부","알수없음","2024-05-09",,"",""
7254,"한탄강관광지 오토캠핑장","여가활동","캠핑","일반야영장,카라반","경기도","연천군","","전곡리","","","",38.0175,127.0643,"11027","경기도 연천군 전곡읍 선사로 76","경기도 연천군 전곡읍 전곡리 692-1","031-833-0030","http://www.hantan.co.kr","지자체","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작 미판매","산책로 없음","물놀이장 보유","놀이터 보유","마트 있음","2","2","3","0","낚시 시설없음","시설 주변 산책로 있음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 있음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 있음","시설 주변 물놀이(어린이놀이시설) 있음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","주차, 예약, 무선 인터넷, 남/녀 화장실 구분","한탄강관광지 오토캠핑장은 경기도 연천군 전곡읍에 자리했다. 연천군청을 기점으로 경원선 한탄강역 방면으로 20분가량 가면 도착한다. 한탄강 변을 중심으로 오토캠핑장 105면 캐러밴 58대를 마련했다. 오토캠핑장은 언덕에 19면, 강변에 86면이 있고, 전기와 화호 사용이 가능하다. 캐러밴은 크게 소형과 중형으로 나뉘며, 이 가운데 어린이가 좋아하는 고양이 캐릭터의 캐러밴도 1대 있다. 대부분의 사이트에서 한탄강을 조망할 수 있다는 장점을 지녔다. 캠핑장 내에는 공룡 모형이 즐비한 어린이 캐릭터공원, 어린이를 대상으로 교통 관련 체험을 진행하는 한탄강 어린이 교통랜드, 인조잔디와 야간 조명을 구비한 축구장 등이 위치했다. 이 밖에 자전거와 스쿠터를 빌릴 수 있는 대여소, 오리배를 탈 수 있는 공간 등 즐길 거리가 많다.","2024-05-09",,"",""
7255,"한탄강둘레길캠핑장","여가활동","캠핑","자동차야영장","경기도","포천시","영북면","소회산리","363-3 번지","소회산길","366 번",38.0952,127.2338,"11108","경기도 포천시 영북면 소회산길 366","경기도 포천시 영북면 소회산리 363-3","정보없음","blog.naver.com/jayoung3344","민간","평일 미운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 미보유","놀이터 보유","마트 없음","2","2","7","11","낚시 시설 있음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 있음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","반려동물 동반 가능","한탄강과 둘레길이 이어져있는 경치좋은, 그 누구에게도 알려주고 싶지않아 나만이 공유 하고픈 한적하고 조용한 한탄강둘레길캠핑장 입니다.","2024-05-09",,"",""
7256,"한터팜오토캠핑장","여가활동","캠핑","일반야영장","경기도","용인시 처인구","양지면","대대리","299-1 번지","한터로","432-12 번",37.2607,127.2527,"17039","경기도 용인시 처인구 양지면 한터로 432-12","경기도 용인시 처인구 양지면 대대리 299-1","0507-1419-9222","http://cafe.naver.com/hanterfarm","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 보유","놀이터 보유","마트 없음","2","2","2","9","낚시 시설없음","시설 주변 산책로 있음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 있음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 있음","시설 주변 물놀이(농어촌체험시설) 있음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","복층, 수영장, 와이파이"," 경기도 용인시 양지면 한터팜오토캠핑장은 아이들을 위한 농장체험이 이뤄지는 가족캠핑장으로 유명하다. 하루에 3~4번씩 주인이 직접 만든 깡통기차를 태워주는 이벤트가 펼쳐져 가독단위 캠핑객에게 인기다. 돼지먹이주기, 감자캐기 등 다양한 체험이 진행된다.      캠핑장은 A, B C, D구역으로 구분돼 있다. 캠핑장 가운데 아이들이 뛰어놀 수 있는 운동장이 있고 운동장에서 다양한 이벤트가 진행된다. 여름철에 수영장이 운영돼 물놀이하기에도 좋다.      캠핑장내에 화장실, 샤워장, 개수대, 매점 등 편의시설 마련되어 있다. 시설이 깔끔하고 온수가 잘 나와 이용에 불편함이 없다. ","2024-05-09",,"",""
7289,"해오름 글램핑","여가활동","캠핑","일반야영장,자동차야영장,카라반,글램핑","경기도","포천시","소흘읍","이곡리","479-8 번지","광릉수목원로874번길","5 번",37.7776,127.1461,"11187","경기도 포천시 소흘읍 광릉수목원로874번길 5","경기도 포천시 소흘읍 이곡리 479-8","정보없음","http://kr-heorumps.kr/","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 보유","놀이터 미보유","마트 없음","1","1","0","0","낚시 시설없음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 보유","글램핑 TV 미보유","글램핑 냉장고 보유","글램핑 유무선 인터넷 보유","글램핑 내부화장실 보유","글램핑 에어컨 보유","글램핑 난방기 보유","글램핑 취사도구 보유","글램핑, 카라반, 오토캠핑, 수영장, 2인실, 가족실, 독채, 단체, 개별바비큐, 데크, 바비큐장, 키즈테마, 공용시설","해오름글램핑은 의정부에서 국립광릉수목원 가는 길 중간에 위치하고 있다. 도로 왼쪽 언덕에 우뚝 ?K아있어 금방 찾을 수 있다. 이곳은 글램핑과 카라반 자동차야영장을 다 갖춘 종합 야영장이다. 또한, 야외에서 즐기는 프라이빗한 바비큐파티와 넓고 깨끗한 공용 시설, 아이들을 위한 놀이시설까지 갖추고 있다.  ","2024-05-09",,"",""
7294,"해자연캠핑장","여가활동","캠핑","자동차야영장","경기도","남양주시","오남읍","팔현리","9-22 번지","팔현로175번길","310-60 번",37.7018,127.2641,"12038","경기도 남양주시 오남읍 팔현로175번길 310-60","경기도 남양주시 오남읍 팔현리 9-22","정보없음","https://booking.naver.com/booking/3/bizes/1648","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 보유","놀이터 미보유","마트 있음","1","1","0","0","낚시 시설없음","시설 주변 산책로 있음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","예약, 유아시설 (놀이방), 남/녀 화장실 구분","해자연 캠핑장은 남양주시 오남읍 팔현계곡 맨안쪽 높은 언덕에 위치하고 있다. 오남저수지를 끼고 팔현계곡길을 따라 들어가면 도로 끝지점에 펜션단지가 오른쪽 산비탈에 있다. 펜션단지를 가로질러 산쪽으로 끝까지 올라가면 해자연 캠핑장이 나온다. 지대가 높아 전망이 아주 좋고, 주변의 여러 소음이나 교통방해 등이 없어 수도권임에도 불구하고 강원도의 여느 산속같은 자연을 즐길 수 있다. 캠핑장 사이트는 관리사무실과 매점, 카페.화장실과 샤워장이 들어있는 본 건물 뒤쪽 언덕배기에 조성되어 있다. 데크존과 파쇄석 존으로 나뉘어져 있고, 뒤쪽에는 작은 계곡도 있다.","2024-05-09",,"",""
7297,"해피캠핑장","여가활동","캠핑","일반야영장","경기도","양주시","백석읍","기산리","303 번지","기산로471번길","110 번",37.7807,126.9441,"11518","경기도 양주시 백석읍 기산로471번길 110","경기도 양주시 백석읍 기산리 303","정보없음","http://양주캠핑장.com/","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 보유","놀이터 미보유","마트 없음","6","4","3","10","낚시 시설없음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 없음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 있음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","경관좋고. 수영장 물놀이. 실내트램폴린"," 경기도 양주시 기산리의 해피캠핑장은 수도권이나 서울에서 가까워 가볍게 떠날 수 있는 가족 캠핑장이다. 관리동 뒤편 경사면에 아래에서 위로 가면서 5개 캠핑사이트로 구분되어 있다. 3번과 4번 존이 가장 높은데 이곳에서 내려다보는 전경이 멋지다.     해피캠핑장의 관리동에는 실내 트램폴린장이 갖춰져 있어 아이를 동반한 가족단위 캠핑족들에게 인기다. 관리동 내에는 실내 트램폴린 외에 축구, 탁구장을 갖춰 가족놀이터로 손색이 없다.     여름철 관리동 옆으로 대형수영장을 운영해 물놀이가 가능하다. 편의시설은 샤워장, 개수대, 남녀화장실과 간이매점 등이 갖춰져 있다.","2024-05-09",,"",""
7311,"호랑이캠핑 가평점","여가활동","캠핑","일반야영장","경기도","가평군","설악면","회곡리","305-4 번지","유명로","2204 번",37.7012,127.4546,"12459","경기도 가평군 설악면 유명로 2204","경기도 가평군 설악면 회곡리 305-4","정보없음","http://tiger-camping2.com/?intro=ok","민간","평일 운영","주말 운영","봄 운영","여름 운영","가을 운영","겨울 운영","전기 사용가능","온수 사용가능","wifi 사용가능","장작판매","산책로 없음","물놀이장 미보유","놀이터 미보유","마트 없음","1","1","0","0","낚시 시설없음","시설 주변 산책로 없음","시설 주변 물놀이(해수욕장) 없음","시설 주변 물놀이(수상레저) 있음","시설 주변 물놀이(계곡) 없음","시설 주변 물놀이(강) 없음","시설 주변 물놀이(수영장) 없음","시설 주변 물놀이(청소년체험시설) 없음","시설 주변 물놀이(농어촌체험시설) 없음","시설 주변 물놀이(어린이놀이시설) 없음","글램핑 침대 미보유","글램핑 TV 미보유","글램핑 냉장고 미보유","글램핑 유무선 인터넷 미보유","글램핑 내부화장실 미보유","글램핑 에어컨 미보유","글램핑 난방기 미보유","글램핑 취사도구 미보유","글램핑, 데크, 파쇄석, 개별바비큐, 침대방, 독채, 공용시설, 수상레저, 계곡","호랑이캠핑 가평점은 청평호변에 위치하고 있다. 청평댐에서 설악쪽으로 가다가 교원그룹의 비전센터 바로 앞 호변이다. 본래 교원에서 체험교육장으로 사용하던 곳을 호랑이캠핑 가평점으로 탈바꿈했다. 그렇다 보니 주변시설들은 다소 낡은감이 있다. 12동의 글램핑 텐트 중 3개만 호수변에 붙어 있고 나머진 언덕쪽에 지어져 있다. 캠핑장 바로 앞에 수상스키 바지선이 떠 있어 운치도 있을 뿐아니라 수상스키를 체험해 볼 수도 있다.","2024-05-09",,"",""
