"ID","NAME","AVG_RATING","REVIEWS","PREDICT"
24904,"양주캠핑",0," 호호아빠 리뷰 사진 팔로우 동영상 썸네 객실명 당 캠핑 화수목금 대형카라반 시간 목적 가족모임동행 연인 배우자 아이 가족과 양주잼잼에 놀러 갔어요 온수풀에서 놀았는데 시간 가는줄 모르고 재미있게 놀았어요 아이들이 계속 더 놀고 싶다고 해서 해 떨어질쯤 나왔습니다 글램핑장에서 바베큐 구매하여 먹었는데 고기가 너무 맛있었습니다 와이프는 불멍을 제 좋아했네요 아이들과 재미있는 시간 기억에 남을 추억을 쌓았습니다 감사합니다 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
24905,"양주캠핑",0,"수 수요 번째 방문인증 수단예약 양주잼잼 ",0
24906,"양주캠핑",0,"금 수요 날씨가 딱 좋아서 온수풀이랑 캠핑하기 좋은 날이었죠 저희 고기 구매하신 분들도 맛있다고 칭찬해주셔서 자신있게 권해드릴 수 있어요 잼잼은 오후엔 또 다른 분위기가 느껴지는 것 같아요",1
24907,"양주캠핑",0," 고객님들께서 사진과 영상을 예쁘게 찍어주시기도 하지만요 즐거운 시간과 추억을 만드셨길 바랍니다",0
24908,"양주캠핑",0," 다음에 아이들과 또 여름에 놀러오세요 찌우니 리뷰 사진 팔로우 객실명 당 캠핑 화수목금 대형카라반 시간 목적 여행동행 연인 배우자 아이 새거라는 느낌 팍팍 데이유즈였지만 숙박하는 느낌으로 즐기다가 왔어요",1
24909,"양주캠핑",0," 아이들도 좋아하고",1
24910,"양주캠핑",0," 저희 아이들은 초딩고학 인데",0
24911,"양주캠핑",0,"초저까지 즐기기 딱 물론 고학 이지만 간만의 캠핑이라",1
24912,"양주캠핑",0,"즐겁게 즐기고 왔어요",1
24913,"양주캠핑",0," 둘째는 또오자고 여기 좋다고 카페에 보드게임도 다양해서 고기굽는동안 보드게임도하고 놀았어요",1
24914,"양주캠핑",0," 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
24915,"양주캠핑",0,"수 수요 번째 방문인증 수단예약 양주잼잼 ",0
24916,"양주캠핑",0,"토 수요 감사합니다 늘 새것처럼 청소랑 청결에 더욱더 신경쓰고 있지요 아이들은 카라반과 이층침대 캠핑에 로망이 있죠 이곳에 오면 아이가 행복하고 부모님도 아이의 행 모습을 보며 즐거운 추억이 가득하길 진심으로 늘 바랍니다",1
24917,"양주캠핑",0," 후기 감사드립니다 여름에도 놀러오세요 대형풀장에서 마음껏 시원하게 여름 보내실 수 있도록요 ",1
24975,"양평 다목적캠핑장",4.49," 회 명 참여 온수가 잘 나와요 이 키워드를 선택한 인원 사이트 간격이 넓어요 이 키워드를 선택한 인원 주차하기 편해요 이 키워드를 선택한 인원 조용히 쉬기 좋아요 이 키워드를 선택한 인원 개수대가 잘 되어있어요 이 키워드를 선택한 인원 더보기 ",1
24976,"양평 다목적캠핑장",4.49," 개 평점 명 참여 안내 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
24977,"양평 다목적캠핑장",4.49," 서툰낙서 리뷰 사진 팔로우 객실명 단독용 수영장 앞 오토캠핑 단독 사이트는 그늘도 많고 조용해서 좋았습니다",1
24978,"양평 다목적캠핑장",4.49," 캠핑장이 휴양림 분위기에 시설도 청결하고 대체적으로 잘 유지되고 있네요",1
24979,"양평 다목적캠핑장",4.49," 단지 전에 이용하던 분이 바닥에다 장작을 태웠는지 텐트 칠 자리에 숮가루를 엄청 뿌려놓고 가서 텐트에 숯가루가 많이 묻고 잘 지워지지도 않아서 기분이 좀 별루였네요",0
24980,"양평 다목적캠핑장",4.49," 온수가 잘 나와요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
24981,"양평 다목적캠핑장",4.49,"토 토요 번째 방문인증 수단예약 주말라이프 리뷰 사진 팔로워 팔로우 객실명 단독용 야영장 오토캠핑 단독용 이용 방법 예약 후 은 팀 들이 많아 시끄럽고 늦게까지 떠드는 사람들이 많아 숲속에 쉬고싶어 왔는데 힘들었어요",1
24982,"양평 다목적캠핑장",4.49," 다행히도 다음날은 비가와서 캠퍼분들이 별로없어서 조용했네요",0
24983,"양평 다목적캠핑장",4.49," 비소리와 함께 마지막날은 잘쉬었습니다",1
24984,"양평 다목적캠핑장",4.49," 그늘이 많아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
24985,"양평 다목적캠핑장",4.49,"토 토요 번째 방문인증 수단예약 저네리 리뷰 사진 팔로우 동영상 썸네 객실명 팀용 야영장 오토캠핑 목적 여행동행 지인 동료 그늘도 많고 너무 좋았습니다 덕분에 좋은 추억 만들고 왔습니다 감사합니다 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
24986,"양평 다목적캠핑장",4.49,"토 토요 번째 방문인증 수단예약 아리에티 리뷰 사진 팔로우 객실명 야영장 오토캠핑 파쇄석 사이트 넓고 좋아요 시설 낡았다고 보고 왔는데 머 다른데가도 캠핑장 똑 같죠 근데 매너 타임은 진짜 안지킴 화장실 앞에서 깔깔대고 겁나 크게 웃으면서 얘기하던 그 여자분은 못 잊을거 같음",1
24987,"양평 다목적캠핑장",4.49," 이미큰애들이지만 저도 아이들 큰 셋맘이라 아가들 울음소리 웃음소리 떠드는소리 다이해하자 남편이랑 얘기 해논터라 그런거 상관안하지만 진짜 으른들 캠핑장에서 그러지맙시다",0
24988,"양평 다목적캠핑장",4.49," 사장님 눈 마주칠때마다 싱글벙글 웃으시던데 담에 또 올게요 첫날 저희 사이트 혼자 있어서 넘 조용해서 좋았어요 개수대가 잘 되어있어요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
24989,"양평 다목적캠핑장",4.49,"금 금요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 야영장 오토캠핑 파쇄석 단 사장님 이쁘십니다 맘도 얼굴도 저희아이가 할로윈이라고 조금한 선물 드렸다고 과자까지 챙겨 보내주셔서 감동 이였어요 혼자 관리 하시는거 같은데 깨끗하고 자리도 넓어 잘쉬다 왔어요 가족보다는 모임이이신 분들도 마니오시는거 같아 음",1
24990,"양평 다목적캠핑장",4.49," 정말 조용한걸 원하시는 분들에게는 비추에요 따뜻한물 잘나오고 화장실도 괜찬았지만 급경사가 있어요 다음에 또 갈께요 좋은 추억 만들어주신 캠장님 감사해요 개수대가 잘 되어있어요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
24991,"양평 다목적캠핑장",4.49,"금 금요 번째 방문인증 수단예약 임준영 리뷰 사진 팔로우 객실명 야영장 오토캠핑 번 팀용 파쇄석 사이트간 간격도 넉넉하고 깔끔하게 잘 되어있네요 잘 쉬고 놀다가 갑니다 온수가 잘 나와요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
24992,"양평 다목적캠핑장",4.49,"토 토요 번째 방문인증 수단예약 리뷰 사진 팔로워 팔로우 객실명 야영장 오토캠핑 파쇄석 사이트 간격 넓고 피톤치크 킁킁 좋아요 화장실 샤워장은 무난 주차하기 편해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
24993,"양평 다목적캠핑장",4.49," 요 번째 방문인증 수단예약 라기 리뷰 사진 팔로우 객실명 타프데크 오토캠핑 번 조용하게 쉬다 오기에 그만이죠 조용히 쉬기 좋아요 반응 남기기 반응 남기기 방문 ",1
24994,"양평 다목적캠핑장",4.49,"토 토요 번째 방문인증 수단예약 쵸쵸 리뷰 사진 팔로우 객실명 야영장 오토캠핑 파쇄석 와",1
24995,"양평 다목적캠핑장",4.49," 한팀은 여자들끼리 온것같은데 새벽 시까지 꺅꺅 소리지르고 웃고 난리난리 개난리 한팀은 남자분들 그나마 조용히 말하셨지만 새벽 시까지 수다 두팀이서 개매너 트롤짓 했는데 제재하는 소리는 안들렸네요",0
24996,"양평 다목적캠핑장",4.49," 같은 라인이 아니고 윗쪽사람들이라 그나마 위안삼았어요 같은 라인 사람들은 진짜 얼마나 짜증났을까 여기 매너타임 관리 도 안해요",0
24997,"양평 다목적캠핑장",4.49," 친구들끼리는 가기 좋겠네요",1
24998,"양평 다목적캠핑장",4.49," 재방문인데 다음엔 안가려구요 화장실이 잘 되어있어요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
24999,"양평 다목적캠핑장",4.49," 요 번째 방문인증 수단예약 플레이스 리뷰어 리뷰 사진 팔로우 객실명 야영장 오토캠핑 파쇄석 뷰도 좋고 간격도 넓고 전반적으로 만족합니다 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25000,"양평 다목적캠핑장",4.49,"토 토요 번째 방문인증 수단예약",1
25056,"양평드림캠핑장",4.04," 회 명 참여 온수가 잘 나와요 이 키워드를 선택한 인원 개수대가 잘 되어있어요 이 키워드를 선택한 인원 화장실이 잘 되어있어요 이 키워드를 선택한 인원 사이트 간격이 넓어요 이 키워드를 선택한 인원 조용히 쉬기 좋아요 이 키워드를 선택한 인원 더보기 ",1
25057,"양평드림캠핑장",4.04," 개 평점 명 참여 안내 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
25058,"양평드림캠핑장",4.04," 봄이와 리뷰 사진 팔로우 객실명 선착순 사이트 목적 나들이 기념 동행 연인 배우자 뷰도 좋고 무엇보다 생각하지 않았던 벚꽃캠 흩날리는 벚꽃잎이 우우 장범준의 벚꽃엔딩 노래가 저절로 너무 좋았어요 촤고로 좋았던건 시입실 찍출발해 차도 덜 막히고 여유로운 시간이였어요 타프아래 앉아 계속 좋다 좋다 행복한 캠이였어요 화장실이 잘 되어있어요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25059,"양평드림캠핑장",4.04,"토 토요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 선착순 사이트 목적 친목동행 친구 공기도좋고 입실시간이 빨라서 좋습니다 뷰가 좋아요 반응 남기기 반응 남기기 방문 ",1
25060,"양평드림캠핑장",4.04,"토 토요 번째 방문인증 수단예약 라팀장 리뷰 사진 팔로우 객실명 선착순 사이트 이용 방법 예약 후목적 친목 나들이 여행동행 연인 배우자 너무 재밌게 다녀왔습니다 캠핑장 특성상 팀 팀끼리 합치는데 소음은 어쩔수 없습니다",1
25061,"양평드림캠핑장",4.04," 그래도 사이트 간격이 넓어서 시끄럽지도 않습니다",1
25062,"양평드림캠핑장",4.04," 애견동반으로 가기 좋아요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25063,"양평드림캠핑장",4.04,"토 토요 번째 방문인증 수단예약 석진호프로 리뷰 사진 팔로우 객실명 선착순 사이트 목적 여행동행 연인 배우자 시 입실 너무 좋습니다 박인데 박 같은 느낌 힐링하고 갑니다 온수가 잘 나와요 반응 남기기 반응 남기기 방문 ",1
25064,"양평드림캠핑장",4.04,"토 토요 번째 방문인증 수단예약 윤댕 리뷰 사진 팔로우 객실명 선착순 사이트 목적 여행동행 지인 동료 아이 조용히 쉬기 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25065,"양평드림캠핑장",4.04,"금 금요 번째 방문인증 수단예약 윤남매 리뷰 사진 팔로워 팔로우 객실명 선착순 사이트 사이트 엄청 많아요 주말 선착순 시부터 입실인데 빠르게 입실할 수 있어서 너무 좋아요 다음에 두사이트 예약해서 지인과 함께 하려구요 주차하기 편해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
25066,"양평드림캠핑장",4.04,"토 토요 번째 방문인증 수단예약 리뷰 사진 팔로워 팔로우 객실명 선착순 사이트 밤하늘 별이 갈때마다 항상 많이 있고 공기좋고 좋아요 화장실이 잘 되어있어요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25067,"양평드림캠핑장",4.04,"토 토요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 선착순 사이트 너무 너무 추웠어요 양평은 양평인가 번째방문이고 다음에 또 갈께요 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25068,"양평드림캠핑장",4.04,"금 금요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 선착순 사이트 급하게 캠핑장 잡았는데 구역 사이트에서 바라보는 뷰는 별로인데 근처 강가는 너무 멋있고 좋았습니다",0
25069,"양평드림캠핑장",4.04," 화장실 계수대 깔끔하고 매점도 괜찮았어요 매너타임도 잘지키고 무난하게 캠핑 즐기고 왔습니다",1
25070,"양평드림캠핑장",4.04," 개수대가 잘 되어있어요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25071,"양평드림캠핑장",4.04,"토 토요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 선착순 사이트 넓고 사이트 간격도 꽤 넓습니다",1
25072,"양평드림캠핑장",4.04," 밤에 별도 많이 보이고 공기 좋은건 좋았어요",1
25073,"양평드림캠핑장",4.04," 화장실에 비누가 없고 개수대에 주방세제는 많아요",1
25074,"양평드림캠핑장",4.04," 흡연실이 수영장 옆이 아니라 어디 구석진데로 옮겼으면 좋겠네요",0
25075,"양평드림캠핑장",4.04," 에어바운스를 기대하고 간건데 애들 많은건 그렇다치고",1
25076,"양평드림캠핑장",4.04," 너무 더러워요",0
25077,"양평드림캠핑장",4.04," 하루에 한번이라도 먼지나 머리카락 등 청소기는 돌려주시면 좋겠네요",0
25078,"양평드림캠핑장",4.04," 셀프로 진행되는건 장단점이 있을것 같아요",1
25079,"양평드림캠핑장",4.04," 밤에 그렇게 시끄럽지는 않았어요",0
25080,"양평드림캠핑장",4.04," 대신 길에 가로등이 있어서 길가에 사이트들은 자는데 좀 밝더라고요 개수대가 잘 되어있어요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25081,"양평드림캠핑장",4.04,"토 토요 번째 방문인증 수단예약",1
25139,"어거스트캠핑장",4.69," 회 명 참여 깨끗해요 이 키워드를 선택한 인원 조용히 쉬기 좋아요 이 키워드를 선택한 인원 화장실이 잘 되어있어요 이 키워드를 선택한 인원 온수가 잘 나와요 이 키워드를 선택한 인원 개수대가 잘 되어있어요 이 키워드를 선택한 인원 더보기 ",1
25140,"어거스트캠핑장",4.69," 개 평점 명 참여 안내 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
25141,"어거스트캠핑장",4.69," 리뷰 사진 팔로우 객실명 캐리비언 목적 여행동행 연인 배우자 아이 글램핌장을 종종 가보니 사장님이 얼마나 정성껏 관리 해주시는지에 따라 정말 티가 많이 난다 생각해요 카라반 관리 너무 잘해주시고 글램핑 장비도 다 사장님의 센스가 묻어나요 가본 카라반중에 최고였어요 아이에게 완벽한 어린이날이 되었어요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25142,"어거스트캠핑장",4.69," 요 번째 방문인증 수단예약 리뷰 사진 팔로워 팔로우 객실명 베이비핑크 목적 데이트동행 연인 배우자 사장님도 엄청 친절하시고 카라반도 너무 예뻐서 좋았어요 실내에 에어컨도 잘되고 난방도 잘되고 대만족 밤에 불멍 때리며 고기 구워먹기 딱 좋은 곳 카라반 여행은 처음인데 대만족입니다 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25143,"어거스트캠핑장",4.69,"토 토요 번째 방문인증 수단예약 리뷰 사진 팔로워 팔로우 객실명 포레스트 박사이트 겨울왕국이네요 갈때마다 예쁘게 눈이 내렸네요 사장님이 친절하시고 캠핑장이 깨끗하고 이뻐요 또갈게요 사장님 또 갈게요 감사합니다 잘놀고 갑니다 단골들이 많은 캠핑장이에요 한번 놀러오세요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
25144,"어거스트캠핑장",4.69,"토 토요 번째 방문인증 수단예약 푸바오왕짱귀여워 리뷰 사진 팔로우 객실명 베이비핑크 제가 와본 모든 글램핑장 중에 최고입니다 카라반 안이 정말 감성적이고 예뻐요 ",1
25145,"어거스트캠핑장",4.69," 계속 여기서 살고 싶다고 남발 보통 캠핑장은 화장실 샤워실도 깔끔하지 않은데 어거스트는 진짜 깨끗하고 따뜻하고 관리가 넘 잘되더라고요 무엇보다 사장님이 쏘 친절하십니다 길 얼어서 차 밑에 세워두니까 카트로 데리러 오시고 체감온도 도에서 고기 구워먹는걸 선택해서 강추위에 버너가 잘 안됐는데 몇 번을 전화해도 친절하게 와주시고 바꿔주시고 감사했습니다 글램핑 오고 싶으면 앞으로도 무조건 어거스트만 올거에요 사장님 감사합니다 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
25146,"어거스트캠핑장",4.69,"토 토요 번째 방문인증 수단예약 리뷰 사진 팔로워 팔로우 객실명 포레스트 박우선 사장님이 엄청 친절하세요 재방문이고 혼자만 알고 싶지만 잘되서 오래오래 다니고 싶은 그런곳이에요 좋아서 인스타에도 올리고 지인소개도 했어요 새해복 많이 받으시고 에 뵙겠습니다 이번주에 다시예약할게요 박 겨울왕국에 잘다녀왔네요 너무 예뻤어요 눈 쓸고 관리하시느냐고 고생 많으셨습니다 공용시설 관리가 잘돼요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
25147,"어거스트캠핑장",4.69,"금 금요 번째 방문인증 수단예약 하루살이 리뷰 사진 팔로우 객실명 베이비블루 목적 나들이동행 연인 배우자 아이 아이와함께 정말 즐거운시간 보냈습니다",1
25148,"어거스트캠핑장",4.69," 깨끗하고 사장님 매우 친절하세요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25149,"어거스트캠핑장",4.69,"토 토요 번째 방문인증 수단예약 헤헹 리뷰 사진 팔로우 객실명 알파인 목적 데이트 여행동행 연인 배우자 카라반이 정말 너무 예쁘고 안락해요 전기장판이랑 히터가 있어서 이렇게 추운겨울에도 따뜻하게 잠들었네요 사장님도 친절하시구 화장실과 개수대도 잘되있고 따뜻해서 불편함없이 잘 놀았습니다 날 풀리면 한번 더 오고싶은 곳이에요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
25150,"어거스트캠핑장",4.69,"토 토요 번째 방문인증 수단예약 프마 리뷰 사진 팔로우 객실명 베이비핑크 번째 방문입니다",1
25151,"어거스트캠핑장",4.69," 아이가 캠핑 가고싶다 하는데 글램핑장 중에서는 여기만한 곳이 없다 싶어 다시 왔는데 역시나 카라반 내부도 너무 깨끗하고 예쁘고 시설들도 깔끔하고 주변 경치도 좋고 난방도 너무 잘되서 따듯하게 잠도 잘 잤어요",1
25152,"어거스트캠핑장",4.69," 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25153,"어거스트캠핑장",4.69,"토 토요 번째 방문인증 수단예약 김은미 리뷰 사진 팔로우 객실명 오지 사이트 박우선 도 캠핑을 시작하고 매 꾸준히 찾게되는 어거스트",1
25154,"어거스트캠핑장",4.69," 사장님이 캠핑장 시설 관리를 너무 잘해주셔서 불편함 도 없이 편하게 쉬고 오는곳이에요 항상 언제나 어거스트는 만족이에요 조용히 쉬기 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25155,"어거스트캠핑장",4.69,"금 금요 번째 방문인증 수단예약 리뷰 사진 팔로우 객실명 베이비블루 목적 친목 여행 기념 동행 친구 캠핑카 안도 따뜻하고 사장님도 너무 좋고 최고입니다 추천 꾹 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
25156,"어거스트캠핑장",4.69,"토 토요 번째 방문인증 수단예약",1
25432,"엉클캠핑장",0,"방문 키워드 통계 그래프 예시입니다",0
25433,"엉클캠핑장",0," 현재 명 참여 명 이상 참여하면 방문 키워드 통계가 공개됩니다 리뷰 쓰기 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
25434,"엉클캠핑장",0," 웅봉지환 리뷰 사진 팔로우 객실명 구역 방문하고 사이트 차량진입관련 내용이 없어서 조금은 당황했습니다",0
25435,"엉클캠핑장",0," 짐을 멀리서 옮기는 구조 사이트는 작은것 처럼 되어 있지만 옆 사이트와 이동 동선을 비워둬서 타 캠핑장 사이트 크기와 비슷해요",0
25436,"엉클캠핑장",0," 저희가 갔을때 구역은 지인 외 개 사이트만 예약되어 있어서 편하게 캠핑을 즐겼습니다",1
25437,"엉클캠핑장",0," 사장님 내외 열심히 관리 하시고 토요 에는 아이들을 위한 행사도 많이 진행했습니다",0
25438,"엉클캠핑장",0," 미취학 아동이 방문하기 좋은 최고의 캠핑장이라고 생각해요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25439,"엉클캠핑장",0,"금 금요 번째 방문인증 수단예약 연우공주 리뷰 사진 팔로우 부터 박으로 캠핑왔네여 서울에서 시간 분거리나서 부담 스럽지도 않고 어린이들을 위한 캠핑장이기도 하지만 어른들을 위한 웰컴비어 이벤트 였지만 연휴기간동안 연장해 주셔서 맛난 맥주도 먹었네여 아이들이 다음에 또 오자구 하네여 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25440,"엉클캠핑장",0," 요 번째 방문인증 수단예약 곰돌이 리뷰 사진 팔로우 객실명 구역 첫 캠핑 박했는데 사장님부부와 아버님도 친절하시고 즐겁게놀다가 갑니다 조금늦게 도착했는데 텐트칠수있게 불도 켜둬주시고 배려해주셔서 감사했어요 수영장 물관리도 깨끗히 잘해주시고 좋았어요 계곡에대한 리뷰가 거의 없어서 궁금했는데 밑으로 조금만 내려가면 성인키 안닿는곳도 있고 충분히 놀기 좋았어요 번창하세요 조용히 쉬기 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 명 방문 ",1
25441,"엉클캠핑장",0,"금 금요 번째 방문인증 수단예약 리뷰 사진 팔로우 아이들이 너무 즐겁게 잘놀다가요 생맥이맛있어요 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25442,"엉클캠핑장",0," 요 번째 방문인증 수단예약 솔솔솔님 리뷰 사진 팔로우 객실명 구역 아이들 이벤트는 너무 좋았지만 사이트가 너무 좁아서 다른분들이 지나갈때 저희 텐트 안을 거쳐서 지나가셔서 좀 그리구 화장실",0
25443,"엉클캠핑장",0,"이요",0
25444,"엉클캠핑장",0," 변기랑 문이랑 너어어어무 가까워서 너어어어무 불편했습니다 그래도 할로윈 이벤트랑 개수대도 온수 잘나와서 좋았어요 온수가 잘 나와요 반응 남기기 반응 남기기 방문 ",1
25445,"엉클캠핑장",0,"금 금요 번째 방문인증 수단예약 리뷰 팔로우 객실명 구역 친절하심 사장님 덕분에 기분좋게 캠핑다녀왔습니다 물놀이하기 좋아요 반응 남기기 명 방문 ",1
25446,"엉클캠핑장",0,"토 토요 번째 방문인증 수단예약 리뷰 사진 팔로우 첫 캠핑장으로 선택한 곳 음식 준비까진 무리라 음식을 먹을 수 있는 곳으로 갔어요",1
25447,"엉클캠핑장",0," 사장님 내외분 너무 친절 하시고 가족처럼 손님들을 챙겨주시는 모습에 감동을 음식 또한 너무 맛있습니다",1
25448,"엉클캠핑장",0," 우리 가족들 여기 고기가 세상에서 젤 맛있다며",1
25449,"엉클캠핑장",0," 돈마호크 완전 추천입니다 떠나는 날 아쉬움에 점심으로 고기 한 번 더 먹었습니다 캠핑장 화장실 등 시설 깨끗하고 수영장에서 아이들 너무 신나게 놀았네요",1
25450,"엉클캠핑장",0," 재방문의사 만프로입니다 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25451,"엉클캠핑장",0,"토 토요 번째 방문인증 수단영수증",0
25452,"에뜨유명산캠핑장",4.5," 회 명 참여 깨끗해요 이 키워드를 선택한 인원 화장실이 잘 되어있어요 이 키워드를 선택한 인원 조용히 쉬기 좋아요 이 키워드를 선택한 인원 뷰가 좋아요 이 키워드를 선택한 인원 공용시설 관리가 잘돼요 이 키워드를 선택한 인원 더보기 ",1
25453,"에뜨유명산캠핑장",4.5," 개 평점 명 참여 안내 추천순최신순 정렬 안내 리뷰 클렌징 시스템 작동 중입니다",0
25454,"에뜨유명산캠핑장",4.5," 리뷰 사진 팔로워 팔로우 어떤 점이 좋았나요 가 개밖에 선택이 안되는게 아쉬운 캠핑장 조용히 쉬기 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25455,"에뜨유명산캠핑장",4.5,"토 토요 번째 방문인증 수단영수증 리뷰 사진 팔로우 잘쉬었다 왔어요 깨끗해요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25456,"에뜨유명산캠핑장",4.5,"토 토요 번째 방문인증 수단영수증 윤배사마 리뷰 사진 팔로워 테마 팔로우 계곡이 아주 기가 막혀요 뷰가 좋아요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25457,"에뜨유명산캠핑장",4.5," 요 번째 방문인증 수단결제내역 동동이 리뷰 사진 팔로우 좋아요 화장실이 잘 되어있어요 반응 남기기 반응 남기기 방문 ",1
25458,"에뜨유명산캠핑장",4.5,"토 토요 번째 방문인증 수단영수증 리뷰 사진 팔로우 굿 공용시설 관리가 잘돼요 반응 남기기 반응 남기기 방문 ",1
25459,"에뜨유명산캠핑장",4.5,"토 토요 번째 방문인증 수단영수증 리뷰 팔로우 좋아요 사진이 잘 나와요 반응 남기기 반응 남기기 방문 ",1
25460,"에뜨유명산캠핑장",4.5,"토 토요 번째 방문인증 수단영수증 달려야하니 리뷰 사진 팔로우 깨끗해요 반응 남기기 반응 남기기 방문 ",1
25461,"에뜨유명산캠핑장",4.5,"화 화요 번째 방문인증 수단영수증 리뷰 팔로우 화장실이 잘 되어있어요 반응 남기기 반응 남기기 방문 ",1
25462,"에뜨유명산캠핑장",4.5,"토 토요 번째 방문인증 수단영수증 뒷태깡패쁘띠걸 리뷰 사진 팔로워 팔로우 별점 점 사이트도 크고 화장실도 깨끗하고 무엇보다 사장님 사모님께서 수시로 이곳저곳 관리를 잘하세요 정말너무 맘에들어요 무엇보다도 캠장가면 장실이나 개수대 샤워실 중요하게 생각하잖아요 그리고 한가지더 계곡앞에 사이트는 진짜 감성이란감성은 다갖출수 있고 계곡물들으며 불멍 하고나면 잠이솔솔 올거같아요 저희는 들어오는입구옆 사이트 잡았는데요 뷰가 끝내줬어요 하늘에 별똥별 별이 참많아요 너무 좋았어요 정말 강추 입니다",1
25463,"에뜨유명산캠핑장",4.5," 다시간다면 장박을 하고싶을정도 예요 사이트 간격이 넓어요 개의 리뷰가 더 있습니다펼쳐보기 반응 남기기 반응 남기기 방문 ",1
25464,"에뜨유명산캠핑장",4.5,"토 토요 번째 방문인증 수단영수증 리뷰 사진 팔로워 팔로우 별점 점 친절하고 너무 깨끗해요 반응 남기기 반응 남기기 방문 ",1
25465,"에뜨유명산캠핑장",4.5,"토 토요 번째 방문인증 수단영수증",0
25548,"에이스카라반",4.32," 회 명 참여 친절해요 이 키워드를 선택한 인원 깨끗해요 이 키워드를 선택한 인원 조용히 쉬기 좋아요 이 키워드를 선택한 인원 바비큐 해먹기 좋아요 이 키워드를 선택한 인원 주차하기 편해요 이 키워드를 선택한 인원 더보기 ",1
